harm_one,harm_two,harm_three,harm_four,harm_five
0.511264136,0.202518901,0.120960566,0.119409738,0.045846659
0.237573526,0.429943305,0.104638481,0.120541266,0.107303422
0.230134255,0.413978196,0.155161471,0.110961381,0.089764696
0.205321411,0.477822374,0.130813264,0.114482364,0.071560587
0.182413054,0.563947725,0.11079697,0.091854651,0.050987599
0.183672361,0.572934084,0.099995299,0.088799298,0.054598958
0.190205214,0.570493294,0.096011681,0.090687122,0.052602689
0.222004242,0.556215314,0.093844366,0.076360249,0.05157583
0.247819051,0.523676224,0.086901301,0.092768746,0.048834677
0.291877191,0.495119281,0.084438458,0.080670091,0.047894979
0.320200766,0.469389281,0.089378659,0.081589143,0.039442152
0.339254973,0.493365924,0.073714177,0.057960672,0.035704253
0.358698651,0.483766851,0.079183343,0.047065012,0.031286144
0.361889061,0.474691475,0.067277095,0.061048322,0.035094047
0.37109602,0.46215381,0.052232422,0.075793254,0.038724494
0.432207251,0.406908876,0.048813132,0.087723092,0.024347649
0.238906902,0.458333227,0.069023461,0.111885694,0.121850716
0.210727356,0.507938116,0.139846378,0.050506708,0.090981442
0.198345371,0.568786918,0.124108938,0.036543776,0.072214997
0.178798483,0.611468887,0.111811435,0.045303803,0.052617392
0.180207525,0.604447382,0.110721006,0.049250718,0.05537337
0.210729188,0.577196851,0.107165068,0.045421647,0.059487246
0.236392139,0.553587483,0.094848833,0.047076278,0.068095267
0.266379347,0.489314171,0.08026121,0.099165545,0.064879726
0.306644899,0.481698565,0.087156733,0.064770273,0.05972953
0.331047422,0.481536856,0.076471424,0.058433634,0.052510664
0.350831342,0.474874224,0.076489512,0.040036488,0.057768434
0.367973188,0.436921947,0.10483564,0.040773159,0.049496066
0.410800189,0.432505528,0.072914137,0.028829588,0.054950559
0.415980257,0.409458393,0.06843304,0.053792717,0.052335593
0.457615372,0.387419627,0.055469489,0.049691721,0.049803791
0.483423782,0.388936781,0.056503836,0.029727301,0.0414083
0.49900737,0.364326707,0.060449222,0.031787641,0.04442906
0.253950895,0.531297211,0.07018494,0.083597997,0.060968957
0.243359069,0.459383061,0.085787252,0.112320063,0.099150555
0.172960926,0.518076483,0.174127283,0.059204983,0.075630326
0.137512306,0.59739416,0.138472683,0.072404079,0.054216771
0.150232813,0.631909595,0.099411235,0.076758833,0.041687524
0.169177181,0.644221443,0.094512999,0.054528889,0.037559488
0.2142573,0.629975179,0.089335403,0.028130708,0.03830141
0.236663743,0.590703431,0.09127865,0.049250989,0.032103188
0.270652336,0.512349769,0.09983414,0.090080713,0.027083042
0.299043442,0.493775502,0.1167199,0.067155966,0.023305189
0.338495992,0.49152648,0.109161095,0.034233464,0.026582968
0.345780413,0.492363627,0.090085759,0.043365561,0.028404639
0.367670763,0.478306473,0.086586691,0.042845732,0.024590341
0.374969563,0.461207544,0.076381372,0.064047727,0.023393794
0.39577621,0.435524551,0.071489992,0.067249359,0.029959888
0.401485671,0.436433427,0.073462009,0.057315251,0.031303643
0.407016072,0.440299502,0.071912934,0.060598641,0.020172851
0.461912543,0.393455591,0.070591604,0.060726441,0.013313821
0.144525321,0.72899013,0.045534746,0.049508009,0.031441795
0.205023491,0.393883801,0.118346373,0.175154053,0.107592284
0.156535135,0.534799795,0.177827562,0.064179015,0.066658493
