harm_one,harm_two,harm_three,harm_four,harm_five
0.705876303,0.129242692,0.062092245,0.064587445,0.038201315
0.742371253,0.16538416,0.041407924,0.028909642,0.021927021
0.736502124,0.210924918,0.019666167,0.019097246,0.013809545
0.710067201,0.193471355,0.023245523,0.05643616,0.016779761
0.700653,0.140708246,0.048172197,0.083288384,0.027178173
0.765511998,0.06461821,0.072561813,0.049130298,0.048177681
0.784413401,0.058734592,0.076961987,0.015226207,0.064663813
0.695280075,0.127635602,0.055120324,0.066557771,0.055406228
0.576780813,0.248985253,0.058176556,0.081008413,0.035048964
0.541093672,0.303128529,0.073504086,0.060459369,0.021814344
0.515009653,0.324034755,0.093203133,0.045800499,0.02195196
0.540123902,0.308674519,0.095635073,0.029882037,0.025684469
0.507422592,0.314913516,0.09598685,0.056790653,0.024886388
0.560692121,0.277400036,0.072910394,0.07893373,0.01006372
0.612994405,0.202336382,0.076535248,0.095793809,0.012340156
0.60081038,0.223025152,0.079945221,0.061057795,0.035161452
0.600949225,0.24510302,0.097904766,0.015912968,0.04013002
0.574802204,0.267278909,0.088081333,0.039514293,0.03032326
0.557657912,0.254641788,0.089216325,0.067844157,0.030639818
0.581771852,0.270456333,0.072432128,0.055798649,0.019541039
0.609673967,0.250217375,0.077601267,0.045911402,0.016595989
0.700561792,0.163184274,0.058890013,0.064631328,0.012732593
0.760379367,0.09216041,0.064717955,0.073851327,0.008890941
0.691850409,0.161785335,0.04423687,0.092240228,0.009887158
0.5720503,0.265795063,0.009505326,0.133142512,0.019506799
0.350482173,0.361821671,0.07300474,0.178761255,0.035930162
0.648842226,0.156705078,0.080730627,0.093884878,0.019837191
0.756230522,0.082484083,0.088153332,0.05807408,0.015057983
0.751254149,0.146324985,0.057707642,0.034496257,0.010216967
0.684961186,0.24060343,0.036953429,0.028591703,0.008890252
0.636472832,0.288582401,0.035037941,0.030247189,0.009659637
0.477390279,0.453002955,0.027317028,0.034391797,0.00789794
0.235035627,0.650822565,0.044917292,0.052084265,0.017140251
0.223652391,0.653319401,0.046503163,0.059035762,0.017489284
0.595603151,0.276157401,0.048106247,0.064275829,0.015857372
0.827291932,0.085354537,0.035377699,0.041824567,0.010151264
0.714898063,0.102097035,0.092061456,0.058420283,0.032523163
0.755691897,0.115940854,0.05363843,0.047623914,0.027104905
0.790799687,0.144519128,0.028057308,0.019160982,0.017462895
0.761498161,0.183367223,0.008719105,0.030988477,0.015427034
0.735381821,0.153151746,0.036061019,0.060687443,0.01471797
0.739604644,0.106986274,0.049448076,0.070341184,0.033619823
0.810521259,0.057984397,0.037211004,0.030286433,0.063996908
0.747993165,0.094979978,0.024651098,0.094479545,0.037896214
0.589536321,0.158052881,0.037915093,0.112676942,0.101818762
0.582715399,0.136468313,0.143957767,0.09548304,0.041375481
0.183113866,0.255275134,0.310422289,0.184577182,0.066611531
0.325692352,0.289417092,0.213282935,0.112749144,0.058858476
0.415458895,0.218377528,0.288983514,0.063186409,0.013993655
0.413830154,0.162764213,0.351302651,0.022752443,0.049350538
0.387788428,0.190439934,0.343584439,0.045971991,0.032215209
0.343967165,0.276048055,0.316648504,0.028717963,0.034618313
0.314646558,0.355047593,0.26448893,0.022951067,0.042865852
0.271532521,0.449190237,0.205801722,0.046020297,0.027455224
0.257030394,0.498230151,0.184245543,0.040074041,0.020419871
0.302505412,0.480654734,0.100837168,0.0855455,0.030457185
0.410589551,0.376675523,0.141105006,0.049139696,0.022490224
0.500712604,0.246847913,0.165974886,0.068737505,0.017727092
0.469644266,0.312842564,0.083738929,0.098616852,0.03515739
0.503559332,0.259127293,0.089553327,0.11302216,0.034737888
0.616926166,0.180296426,0.08452183,0.093523751,0.024731828
0.614678604,0.188667293,0.072878278,0.098309426,0.025466399
