harm_one,harm_two,harm_three,harm_four,harm_five
0.586110014,0.174435595,0.184285349,0.048347581,0.006821462
0.595249883,0.172264894,0.17093397,0.054465153,0.0070861
0.593070529,0.183468253,0.157866143,0.055577747,0.010017329
0.597128168,0.190438826,0.150131792,0.053522255,0.008778959
0.600371886,0.194923299,0.147414729,0.051940216,0.005349871
0.60967244,0.196578696,0.139914904,0.048634151,0.005199808
0.616890933,0.193432087,0.136881118,0.04872852,0.004067342
0.621618095,0.194026864,0.132715624,0.046975697,0.00466372
0.630652313,0.191803491,0.127337689,0.042857328,0.007349181
0.65326445,0.183387978,0.120579077,0.039245193,0.003523302
0.659793733,0.197038636,0.106603708,0.033008329,0.003555595
0.685671301,0.18213222,0.096478593,0.033555833,0.002162053
0.700198376,0.178485096,0.086247219,0.032724146,0.002345164
0.714266554,0.174678121,0.075921556,0.032341857,0.002791912
0.726227178,0.176222088,0.070853461,0.018235243,0.008462029
0.743930925,0.174695599,0.064307294,0.008968417,0.008097766
0.760586657,0.166366979,0.060993319,0.004427846,0.007625199
0.770101476,0.159924423,0.058247649,0.006310309,0.005416144
0.812799082,0.08099989,0.052633591,0.033756984,0.019810454
0.35417327,0.335461991,0.193301083,0.105029259,0.012034397
0.391427822,0.32019555,0.188734524,0.090818014,0.008824089
0.454141274,0.287886486,0.182557232,0.066225684,0.009189323
0.500597092,0.265225244,0.172466714,0.052451456,0.009259494
0.526482703,0.25424647,0.16447746,0.045208953,0.009584413
0.556269652,0.234532062,0.155907912,0.045482426,0.007807948
0.588467671,0.199201414,0.15207585,0.052085241,0.008169825
0.627778997,0.158440154,0.14509754,0.06013766,0.008545649
0.653323004,0.132933961,0.13925502,0.067294624,0.00719339
0.654641051,0.126519565,0.140284297,0.072567212,0.005987876
0.653479554,0.133302117,0.135474142,0.073380986,0.004363201
0.656667796,0.134627856,0.132417791,0.071784562,0.004501996
0.659926857,0.135981924,0.129828383,0.069250195,0.005012641
0.664476368,0.135588156,0.127674578,0.066418128,0.005842769
0.66418979,0.143118663,0.122143223,0.06543667,0.005111655
0.664767358,0.149700403,0.115445897,0.063693477,0.006392864
0.669714794,0.157094713,0.104459033,0.059553331,0.00917813
0.684734295,0.1601164,0.093324524,0.052720653,0.009104128
0.697063898,0.159801529,0.087906309,0.049784531,0.005443733
0.709037023,0.160538755,0.080038931,0.045356032,0.005029258
0.70698959,0.168724882,0.074231814,0.044542035,0.00551168
0.719385518,0.173613759,0.066949721,0.0263559,0.013695102
0.728662242,0.174384473,0.063097918,0.026163161,0.007692206
0.741431974,0.168936185,0.064111987,0.019072068,0.006447787
0.755302053,0.165607518,0.055406579,0.014335694,0.009348156
0.746605431,0.165761855,0.057966675,0.01748728,0.012178759
0.589506567,0.127802132,0.141638626,0.064682846,0.076369828
0.274740279,0.360891163,0.260291067,0.098634345,0.005443146
0.328911912,0.311296694,0.258098799,0.093014511,0.008678083
0.394073853,0.269209271,0.247930965,0.075922761,0.012863149
0.442516416,0.244412644,0.230086042,0.070491362,0.012493538
0.485712597,0.221725399,0.21239924,0.066850468,0.013312296
0.536573527,0.178946742,0.197710105,0.071343015,0.015426611
0.584487588,0.138397848,0.185421805,0.07549029,0.016202469
0.608306284,0.128011058,0.170625903,0.0807653,0.012291455
0.609221471,0.143358096,0.155346086,0.081906518,0.01016783
0.612640823,0.155420697,0.144104469,0.083556055,0.004277957
0.617937574,0.161652942,0.13758632,0.079518155,0.003305009
0.624891227,0.166154911,0.128931949,0.076130121,0.003891792
0.627596566,0.173216654,0.124996618,0.06836785,0.005822313
0.632730359,0.175950392,0.121921748,0.063939995,0.005457505
0.639755359,0.174005553,0.120039743,0.060759308,0.005440038
0.651549203,0.174627687,0.107623641,0.058440383,0.007759086
0.666615547,0.174513666,0.093681547,0.056462032,0.008727209
0.678019549,0.17822694,0.083567315,0.050979284,0.009206912
0.693925696,0.173618298,0.07762205,0.045593528,0.009240428
0.711487838,0.173995092,0.066748962,0.039874226,0.007893882
0.719357127,0.17188153,0.061805747,0.035551125,0.011404471
0.727388954,0.178732454,0.05522624,0.029276023,0.00937633
0.744454949,0.172716487,0.054888315,0.017481081,0.010459168
0.787114505,0.08881933,0.046511256,0.038464316,0.039090594
0.26265292,0.362817941,0.25947895,0.101676903,0.013373287
0.319096367,0.326245994,0.263155935,0.083376176,0.008125527
0.397713993,0.266071149,0.253074643,0.072543652,0.010596563
0.464573963,0.228364338,0.233895623,0.063402199,0.009763878
0.503913965,0.205550773,0.218020647,0.062034827,0.010479788
0.546764836,0.176968022,0.19783489,0.06789246,0.010539791
0.593297697,0.137400278,0.182418622,0.074318474,0.012564928
0.629135129,0.11476236,0.163114017,0.07994929,0.013039204
0.635923776,0.118187285,0.15291207,0.084537915,0.008438954
0.627394344,0.143510461,0.138614033,0.083152121,0.007329041
0.629417098,0.152813103,0.132712892,0.082881611,0.002175296
0.630913234,0.157591208,0.127136585,0.081259675,0.003099298
0.630974839,0.163239547,0.122445932,0.07718546,0.006154221
0.639019528,0.16467187,0.120944357,0.069595903,0.005768341
0.644646259,0.169637607,0.116628369,0.061578221,0.007509544
0.657124039,0.173129143,0.106459651,0.056918437,0.00636873
0.66268425,0.17785767,0.094465695,0.056409444,0.008582941
0.674520081,0.179474733,0.081917122,0.054706204,0.009381859
0.692727377,0.172611767,0.076213556,0.049945683,0.008501617
0.704177484,0.174046935,0.067795141,0.044269284,0.009711155
0.707274188,0.181448675,0.062521006,0.038218603,0.010537529
0.705527226,0.188752378,0.061706246,0.034769313,0.009244837
0.720452336,0.179489776,0.059249244,0.030909827,0.009898818
0.740477198,0.169260645,0.056071627,0.024480657,0.009709872
0.755437673,0.163687215,0.057300283,0.014495992,0.009078837
0.76150172,0.16781647,0.054960917,0.010080204,0.005640689
0.812205606,0.103976873,0.04050857,0.027621263,0.015687688
0.244857422,0.39805567,0.241465722,0.084570752,0.031050435
0.277673971,0.3678508,0.266845938,0.079097871,0.008531419
0.359342726,0.289539117,0.264083069,0.071951489,0.015083599
0.420332066,0.25457216,0.24354593,0.063321018,0.018228826
0.465356735,0.234678804,0.21981257,0.062438856,0.017713034
0.511944906,0.203410361,0.2018557,0.062273216,0.020515818
0.56126867,0.168377229,0.185037464,0.063042284,0.022274352
0.579769913,0.170300661,0.161288775,0.06624917,0.022391481
0.581624497,0.192852355,0.143735919,0.064874204,0.016913025
0.586046624,0.207306876,0.130989146,0.063263422,0.012393933
0.593253187,0.215919421,0.125218252,0.061598967,0.004010174
0.606800845,0.214437952,0.118149711,0.058172454,0.002439038
0.609857817,0.216090725,0.115000807,0.053442902,0.005607749
0.61979338,0.216806954,0.112223829,0.043549312,0.007626525
0.623577826,0.214113519,0.110311599,0.043161499,0.008835556
0.635698984,0.212526928,0.101732532,0.042772019,0.007269537
0.642110438,0.208840985,0.094396791,0.042990396,0.01166139
0.651543987,0.212395611,0.083604432,0.039065498,0.013390472
0.670354256,0.20654839,0.074457516,0.03688154,0.011758297
0.683693913,0.206235708,0.066006598,0.030955251,0.01310853
0.694513361,0.201445111,0.063688053,0.028066687,0.012286788
0.700582136,0.202087778,0.061098814,0.025272015,0.010959258
0.720804658,0.189234423,0.062573747,0.017169024,0.010218149
0.739404557,0.171901461,0.050761129,0.02441562,0.013517232
0.257822215,0.394076523,0.212313947,0.089881098,0.045906216
0.340833096,0.343159844,0.237479304,0.070951782,0.007575973
0.422393056,0.274971328,0.236080638,0.055721172,0.010833806
0.49180091,0.229490356,0.217864494,0.050132549,0.010711692
0.533473144,0.20755599,0.196214723,0.052188771,0.010567372
0.569990347,0.183004742,0.179215215,0.055261114,0.012528582
0.618291639,0.143336462,0.165412677,0.058755949,0.014203272
0.650984748,0.11677727,0.150546431,0.065529529,0.016162022
0.658192044,0.124017151,0.135776503,0.068787759,0.013226543
0.64885786,0.144177069,0.126596346,0.069765687,0.010603038
0.644419924,0.160004088,0.120534134,0.068717542,0.006324311
0.643738734,0.168200177,0.117439668,0.068754414,0.001867006
0.645334366,0.174887602,0.112485161,0.064907299,0.002385572
0.649905832,0.175060834,0.111033137,0.060014454,0.003985743
0.653353292,0.178893238,0.109706656,0.052446551,0.005600263
0.658891042,0.186001977,0.099661917,0.051418034,0.004027031
0.665467861,0.189871248,0.088176877,0.049439999,0.007044015
0.683073694,0.187887608,0.074258276,0.048188409,0.006592013
0.692378861,0.186574426,0.069029003,0.041810073,0.010207637
0.709345975,0.187675977,0.056987011,0.037619245,0.008371792
0.706961185,0.190168893,0.058002212,0.034482662,0.010385048
0.712642339,0.188305828,0.05954165,0.028992957,0.010517226
