harm_one,harm_two,harm_three,harm_four,harm_five,label
0.335411899,0.285199697,0.287988444,0.062760016,0.028639945,0
0.227577061,0.369810677,0.31828572,0.05370282,0.030623723,0
0.175922536,0.334208211,0.378915272,0.075710555,0.035243426,0
0.118191063,0.179000069,0.550712248,0.097421493,0.054675127,0
0.102113746,0.208587032,0.54483854,0.091709373,0.052751309,0
0.150723809,0.164196027,0.522469089,0.105532043,0.057079032,0
0.213250241,0.284035263,0.369098998,0.08541974,0.048195759,0
0.285752855,0.26034773,0.346133187,0.059310978,0.04845525,0
0.306147173,0.258358218,0.33360553,0.057620215,0.044268864,0
0.369448479,0.202219516,0.325717012,0.059782535,0.042832457,0
0.410074394,0.199865065,0.288826182,0.05520326,0.046031099,0
0.44912226,0.093026687,0.327719318,0.075404033,0.054727702,0
0.407835432,0.247578081,0.221076617,0.079592848,0.043917022,0
0.457293278,0.213921769,0.190931918,0.089072913,0.048780122,0
0.342100622,0.439197297,0.121858573,0.060062973,0.036780534,0
0.334880049,0.417999062,0.17024788800000001,0.045723646,0.031149355,0
0.38613822799999997,0.307050413,0.242598371,0.030403187,0.0338098,0
0.290885035,0.45409571,0.219898239,0.012618311,0.022502704,0
0.325081572,0.395852911,0.232010585,0.025669836,0.021385096,0
0.376544438,0.235333954,0.300238649,0.060814828,0.02706813,0
0.352952782,0.26357377,0.301318704,0.054300227,0.027854518,0
0.413658387,0.139983003,0.355129689,0.056538509,0.034690412,0
0.38996323,0.055789728,0.419331634,0.09423048,0.040684927,0
0.356930506,0.102148162,0.41173553,0.091752688,0.037433115,0
0.329500674,0.152992345,0.412972885,0.064112639,0.040421457,0
0.332724274,0.099188818,0.46487224,0.070365815,0.032848853,0
0.397196798,0.045336876,0.438250212,0.096865218,0.022350896,0
0.264541367,0.325022133,0.324112571,0.069271668,0.017052261,0
0.262670901,0.322762253,0.328305662,0.067114457,0.019146727,0
0.284245379,0.341545277,0.271861431,0.084653563,0.01769435,0
0.219746269,0.556896985,0.150922538,0.059465688,0.012968521,0
0.294185485,0.511901266,0.1160722,0.059138166,0.018702883,0
0.275151907,0.57998863,0.075781161,0.047560092,0.02151821,0
0.235669166,0.625750611,0.068601523,0.048425826,0.021552874,0
0.324344634,0.506378439,0.106724378,0.033094486,0.029458063,0
0.307550709,0.489179489,0.149785681,0.027945241,0.025538879,0
0.350094477,0.360678641,0.132504336,0.098569041,0.058153505,0
0.291984642,0.467304818,0.108805946,0.056781771,0.075122823,0
0.306458192,0.452487437,0.101685635,0.068904317,0.070464419,0
0.269385091,0.486496047,0.088781991,0.100195659,0.055141211,0
0.206098562,0.560502139,0.061995692,0.120254891,0.051148716,0
0.254801374,0.520391855,0.0582626,0.12763676,0.038907411,0
0.289918609,0.457446452,0.08973586,0.134423499,0.028475581,0
0.249459172,0.426063774,0.148922273,0.156933217,0.018621564,0
0.31179861,0.335817409,0.209481065,0.130086436,0.01281648,0
0.23758155,0.371323018,0.13915472,0.105939845,0.146000867,0
0.347645667,0.137487959,0.365681011,0.118050774,0.031134588,0
0.267176311,0.296812116,0.307819312,0.107853365,0.020338896,0
0.346163875,0.236110295,0.320472797,0.070821953000000007,0.026431081,0
0.399052461,0.199689854,0.303993336,0.067721142,0.029543207,0
0.391607658,0.28010287,0.247091748,0.053977968,0.027219756,0
0.490626551,0.183817828,0.236826046,0.056360603,0.032368972,0
0.549554583,0.127864088,0.224981077,0.064334835,0.033265419,0
0.518922696,0.186060606,0.19027754,0.076004269,0.028734889,0
0.565288139,0.163676181,0.156981658,0.093007953,0.021046069,0
0.647420214,0.09405408,0.156619235,0.085290808,0.016615664,0
0.704541962,0.042784382,0.155556803,0.078220503,0.018896349,0
0.66562362,0.067097081,0.160311454,0.090954389,0.016013456,0
0.622584047,0.13244312,0.147524727,0.088685281,0.008762826,0
0.545422958,0.196080635,0.157438063,0.091137242,0.009921101,0
0.472010523,0.313592263,0.123962245,0.036981287,0.053453682,0
0.433860003,0.390005876,0.086258154,0.026729999,0.063145968,0
0.262847213,0.490108333,0.085260603,0.081199537,0.080584313,0
0.304988869,0.431182177,0.083823134,0.113093899,0.06691192,0
0.287117486,0.466091498,0.098696471,0.097351951,0.050742594,0
0.338031677,0.425842313,0.117531383,0.073720907,0.044873719,0
0.402160868,0.35131746,0.114072431,0.088845605,0.043603636,0
0.371752752,0.39245966,0.087361162,0.109978578,0.038447847,0
0.470204598,0.29330014,0.083678631,0.110297873,0.042518757,0
0.450728412,0.333059877,0.082427016,0.096389277,0.037395418,0
0.325716282,0.448419143,0.091825153,0.097293891,0.036745531,0
0.352371652,0.467524479,0.094193338,0.047111531,0.038799,0
0.331650723,0.515498874,0.088356803,0.022507474,0.041986125,0
0.259289862,0.567140988,0.088931479,0.046239345,0.038398327,0
0.516340452,0.328655218,0.097242199,0.04319722,0.01456491,0
0.431329056,0.395886648,0.1047143,0.041056692,0.027013304,0
0.156990944,0.583037098,0.154062189,0.063200127,0.042709642,0
0.286103174,0.395545474,0.180426503,0.080431096999999993,0.057493752,0
0.327465306,0.378480434,0.171473878,0.06427739,0.058302992,0
0.327035382,0.450157144,0.104423686,0.058574117,0.059809671,0
0.506104334,0.358329467,0.058318661,0.027120488,0.050127051,0
0.371849774,0.483478315,0.05655389,0.03120194,0.056916082,0
0.182507068,0.601837915,0.068452965,0.074190094,0.073011957,0
0.346651719,0.477481008,0.040446941,0.084071652,0.051348681,0
0.456041763,0.388471966,0.069066299,0.058394939,0.028025032,0
0.338679157,0.500206072,0.065428944,0.064032254,0.031653573,0
0.139655159,0.632682686,0.080205121,0.10032235,0.047134683,0
0.203943863,0.581284462,0.07350351,0.097416309,0.043851855,0
0.3058632,0.508914006,0.078615575,0.039548318,0.067058902,0
0.486155611,0.357844685,0.058941496,0.034625919,0.062432288,0
0.499756316,0.291570801,0.07572458,0.073542937,0.059405367,0
0.43949205,0.338496853,0.074924988,0.097994103,0.049092006,0
0.48041023,0.259465554,0.067728388,0.130455135,0.061940692,0
0.561551933,0.168825555,0.067449516,0.135540081,0.066632915,0
0.389732971,0.345823647,0.142224836,0.067128157,0.055090389,0
0.389803978,0.400460256,0.113505507,0.038346452,0.057883808,0
0.290643046,0.446462972,0.118849943,0.076725544,0.067318496,0
0.34226838,0.411169369,0.092013522,0.100112008,0.054436721,0
0.378821474,0.420820582,0.048367696,0.111277117,0.040713131,0
0.309209562,0.398780061,0.130871521,0.084839397,0.076299459,0
0.287647255,0.461695456,0.110900547,0.062890866,0.076865877,0
0.215347701,0.486203862,0.109252937,0.108769685,0.080425815,0
0.243424405,0.47372145,0.086965332,0.133297113,0.0625917,0
0.315741282,0.445511205,0.0513473,0.137595953,0.04980426,0
0.359998722,0.408094619,0.034843758,0.156004221,0.041058681,0
0.379645708,0.378150398,0.050839856,0.162003665,0.029360373,0
0.374331329,0.357607638,0.08861388,0.163375315,0.016071839,0
0.404529925,0.322565668,0.129762959,0.124028512,0.019112936,0
0.416367336,0.277124299,0.185639093,0.110366465,0.010502807,0
0.430084857,0.20023255,0.219268279,0.13446021,0.015954104,0
0.395540169,0.308903007,0.181236066,0.105815485,0.008505272,0
0.419621585,0.286799432,0.181166355,0.097244788,0.01516784,0
0.47907315,0.207407643,0.175959971,0.116419141,0.021140095,0
0.471480638,0.247376276,0.159584869,0.105299335,0.016258882,0
0.539674205,0.158041624,0.170760297,0.110589639,0.020934236,0
0.519120042,0.163490773,0.176994817,0.119725704,0.020668663,0
0.489688265,0.166539285,0.174625814,0.146151458,0.022995178,0
0.507006934,0.137660617,0.173890085,0.166684257,0.014758107,0
0.580357325,0.077197947,0.188550509,0.147692354,0.006201865,0
0.594207998,0.086515181,0.171130169,0.134553789,0.013592863,0
0.594805607,0.112657825,0.151887213,0.129506886,0.011142469,0
0.597954071,0.144336123,0.13000589,0.123267774,0.004436142,0
0.626441712,0.107013454,0.135519579,0.121519188,0.009506066,0
0.359658403,0.356277492,0.132274215,0.094159231,0.057630659,0
0.313652924,0.444658498,0.111217823,0.060098557,0.070372198,0
0.277314262,0.467652085,0.101249245,0.084486841,0.069297567,0
0.251463363,0.482849741,0.089103907,0.122311822,0.054271168,0
0.198728056,0.551592827,0.06047271,0.141283239,0.047923169,0
0.251734082,0.528740716,0.035459323,0.147729079,0.036336801,0
0.316887479,0.449436327,0.025900105,0.177322574,0.030453515,0
0.241703358,0.469789837,0.065336434,0.203896396,0.019273976,0
0.320674206,0.389233183,0.105994788,0.165844878,0.018252945,0
0.349100508,0.348692526,0.149603581,0.125885787,0.026717598,0
0.284231648,0.384943353,0.157710662,0.132728373,0.040385964,0
0.214072052,0.49367851,0.133679972,0.13327533,0.025294136,0
0.235102056,0.457042753,0.159133968,0.117778102,0.030943121,0
0.23787054,0.449079954,0.164165557,0.110429366,0.038454583,0
0.259896926,0.480807688,0.16573208,0.067918707,0.025644599,0
0.411885976,0.298507684,0.171453911,0.09281907,0.025333359,0
0.455962074,0.2818488,0.153758804,0.092007391,0.016422932,0
0.52174735,0.165815302,0.198667145,0.100923857,0.012846346,0
0.533316509,0.166319638,0.193561358,0.103479334,0.003323162,0
0.510793583,0.208707299,0.192237089,0.083739094,0.004522934,0
0.524024596,0.171560596,0.20933485,0.087871169,0.007208789,0
0.478115449,0.233373481,0.200212062,0.078170716,0.010128291,0
0.515458222,0.283339404,0.124849499,0.040458782,0.035894092,0
0.466575832,0.324349169,0.126562536,0.029647638,0.052864825,0
0.380692559,0.355289521,0.158239712,0.053878391,0.051899817,0
0.321110076,0.353537329,0.189680255,0.08383733,0.051835011,0
0.243557735,0.368848759,0.238241911,0.088930365,0.060421231,0
0.302188203,0.354964463,0.218852985,0.066413388,0.057580961,0
0.306550734,0.367464312,0.221232184,0.055932488,0.048820282,0
0.455001933,0.169912184,0.222161432,0.103150765,0.049773685,0
0.524502581,0.167331517,0.177684453,0.093348487,0.037132962,0
0.488029841,0.312409756,0.132403943,0.043042974,0.024113487,0
0.562299955,0.153492289,0.245255083,0.013112417,0.025840256,0
0.400072605,0.370860579,0.114361248,0.074867809,0.039837759,0
0.374025683,0.445751994,0.085559674,0.044769433,0.049893216,0
0.290197456,0.503360105,0.091228858,0.060484639,0.054728943,0
0.248162173,0.535865975,0.079364192,0.091363835,0.045243825,0
0.180759798,0.616900697,0.048566275,0.113613617,0.040159614,0
0.238287553,0.571342804,0.026348462,0.126388522,0.037632659,0
0.266104453,0.549736859,0.013732426,0.137531347,0.032894914,0
0.229213191,0.545272746,0.023569332,0.167402451,0.03454228,0
0.286844434,0.463386742,0.062984064,0.15555392,0.031230841,0
0.363596013,0.359826257,0.104021376,0.137473149,0.035083205,0
0.354193089,0.331682403,0.139345271,0.13845458,0.036324656,0
0.294365717,0.34620641,0.189394067,0.133795876,0.03623793,0
0.354736759,0.287018804,0.220816534,0.100078996,0.037348907,0
0.356750774,0.357449903,0.193599285,0.072716788,0.019483251,0
0.440078851,0.241138559,0.222095904,0.077538555,0.019148131,0
0.494596564,0.236858549,0.207668247,0.041388826,0.019487815,0
0.553594763,0.251534878,0.166598228,0.016898797,0.011373335,0
0.687600387,0.079858058,0.196006746,0.025395495,0.011139314,0
0.714744628,0.069041877,0.166817701,0.03919505,0.010200744,0
0.39184204500000003,0.382135746,0.128575783,0.056082109,0.041364317,0
0.375526413,0.422469127,0.119149446,0.03812345,0.044731564,0
0.211533164,0.523570078,0.140984192,0.064635939,0.059276626,0
0.295618412,0.460193621,0.119642418,0.075102813,0.049442736,0
0.363496016,0.427391365,0.08436939,0.083295711,0.041447519,0
0.384335867,0.389669919,0.088584129,0.096988244,0.040421841,0
0.411814083,0.340422125,0.108488978,0.100145808,0.039129006,0
0.359597954,0.311361068,0.166551821,0.120172635,0.042316522,0
0.333019051,0.324555965,0.187020171,0.106001004,0.049403809,0
0.260085412,0.358788861,0.201267411,0.119068468,0.060789847,0
0.223109107,0.299564033,0.226057627,0.174693992,0.076575241,0
0.27391999,0.450557328,0.125196285,0.090734772,0.059591626,0
0.40761883,0.371945895,0.118949423,0.054284886,0.047200966,0
0.547287939,0.249316779,0.107545182,0.060619394,0.035230705,0
0.507936421,0.272167747,0.12575294,0.062686673,0.031456219,0
0.593973291,0.175330157,0.152758645,0.050757784,0.027180123,0
0.576031723,0.272096875,0.113795849,0.016552796,0.021522758,0
0.324142694,0.385652269,0.102105858,0.122236756,0.065862423,0
0.3834439,0.350821148,0.124335169,0.068294191,0.073105593,0
0.323885764,0.441980196,0.109653341,0.054540801,0.069939899,0
0.232119035,0.494173666,0.109705867,0.09260321,0.071398222,0
0.304083776,0.46522102,0.071816988,0.104266296,0.05461192,0
0.406151295,0.416249635,0.036219053,0.100985978,0.04039404,0
0.419829353,0.394754747,0.025754603,0.128942676,0.03071862,0
0.461063296,0.343572497,0.029687161,0.143418118,0.022258928,0
0.437469601,0.30363785,0.091520953,0.157594483,0.009777112,0
0.360972206,0.319703471,0.159108848,0.152242003,0.007973473,0
0.317751243,0.213019272,0.279779075,0.17952153,0.00992888,0
0.379210585,0.212611324,0.223993937,0.1593054,0.024878754,0
0.353864979,0.338283445,0.187727284,0.098644655,0.021479636,0
0.424264618,0.277558337,0.193398035,0.074897573,0.029881437,0
0.404344196,0.308553361,0.192066916,0.072892003,0.022143524,0
0.422241942,0.297496189,0.193264853,0.065986103,0.021010913,0
0.572700742,0.121276423,0.209564329,0.070570818,0.025887688,0
0.589196003,0.118755838,0.199359063,0.073539724,0.019149373,0
0.622584793,0.091279541,0.187376396,0.077769571,0.020989699,0
0.594471245,0.1546036,0.168365321,0.067327154,0.015232681,0
0.485669489,0.271332936,0.105106938,0.098468507,0.039422131,0
0.51464653,0.2940088,0.084338063,0.048683349,0.058323258,0
0.444771453,0.384477941,0.069694552,0.041173284,0.059882769,0
0.378800572,0.42613067,0.054662527,0.081750429,0.058655802,0
0.443808572,0.41276007,0.01139155,0.085384087,0.046655721,0
0.443835962,0.401483637,0.041564341,0.073780512,0.039335549,0
0.466860468,0.343257634,0.071471913,0.085896625,0.032513361,0
0.498849152,0.303192302,0.077995044,0.095143556,0.024819946,0
0.523267691,0.2748214,0.064407324,0.116710204,0.020793381,0
0.530335783,0.305554706,0.060543489,0.089438631,0.014127391,0
0.462951812,0.353396332,0.118206588,0.053248858,0.01219641,0
0.429947687,0.316434017,0.146058704,0.097601177,0.009958415,0
0.203337973,0.486440602,0.110405772,0.177340782,0.022474871,0
0.128799092,0.590531689,0.051583728,0.185961246,0.043124246,0
0.357766107,0.385818291,0.061459326,0.154939497,0.040016779,0
0.505246782,0.25139027,0.074154646,0.133735411,0.035472891,0
0.635444676,0.114704974,0.095289298,0.12224374,0.032317312,0
0.682630467,0.025276545,0.148486798,0.114213007,0.029393183,0
0.627195228,0.097730995,0.147962747,0.103305256,0.023805773,0
0.347544207,0.358788289,0.123378659,0.117769179,0.052519666,0
0.308901269,0.439788442,0.118256988,0.061040661,0.072012641,0
0.345048927,0.418899672,0.112712481,0.061190795,0.062148126,0
0.30618768,0.448968329,0.104314415,0.09255209,0.047977486,0
0.247853071,0.527817228,0.067154129,0.110261631,0.046913943,0
0.32030051,0.488012836,0.036149023,0.117358789,0.038178842,0
0.358872583,0.41883275,0.066104175,0.129591313,0.026599179,0
0.354076932,0.356213633,0.12133911,0.154325082,0.014045243,0
0.430542408,0.275700432,0.159957083,0.128130567,0.005669509,0
0.52672947,0.20967209,0.16771694,0.076816341,0.019065159,0
0.531830931,0.137981091,0.201422093,0.094120294,0.03464559,0
0.422688927,0.242914286,0.206763088,0.098548887,0.029084811,0
0.329631734,0.30564130900000003,0.249744437,0.075800027,0.039182494,0
0.269792706,0.324659912,0.275817458,0.075552061,0.054177863,0
0.234018348,0.377300392,0.263431846,0.076665053,0.048584361,0
0.352880888,0.233192603,0.277458473,0.084422182,0.052045855,0
0.455279584,0.192824273,0.237305804,0.066982977,0.047607362,0
0.507328318,0.166625753,0.207302107,0.075494173,0.043249648,0
0.602336254,0.069045562,0.182527736,0.103807069,0.042283378,0
0.628031129,0.07716559,0.160156906,0.093172849,0.041473526,0
0.6309238,0.092236536,0.147736575,0.084696717,0.044406372,0
0.327580639,0.368536976,0.137870369,0.117735079,0.048276937,0
0.311847881,0.434499265,0.121439275,0.059261191,0.072952388,0
0.325090607,0.43014526,0.116194843,0.0643837,0.064185591,0
0.298064149,0.448073047,0.106394994,0.097860694,0.049607116,0
0.284016932,0.4822324,0.075390228,0.11179937,0.04656107,0
0.330614894,0.466144574,0.047515362,0.115389693,0.040335477,0
0.392503523,0.405392913,0.039790443,0.131212143,0.031100979,0
0.372782951,0.352353669,0.098250116,0.156074307,0.020538958,0
0.379558508,0.311943369,0.155151883,0.144013064,0.009333176,0
0.416359712,0.248596711,0.205312538,0.11418281499999999,0.015548225,0
0.378842356,0.208670849,0.270626735,0.113743278,0.028116782,0
0.287620431,0.310755284,0.274670552,0.108734261,0.018219472,0
0.265910457,0.286765552,0.317069302,0.1083307,0.021923988,0
0.300890649,0.24602326,0.324485287,0.101032618,0.027568186,0
0.341065498,0.256344282,0.289319764,0.08768388,0.025586576,0
0.453495978,0.123908167,0.302894727,0.089843123,0.029858005,0
0.522121415,0.102207033,0.277164386,0.067368319,0.031138847,0
0.568156634,0.074169309,0.258098807,0.072004569,0.02757068,0
0.555238637,0.143484755,0.207174415,0.069793371,0.024308822,0
0.368224636,0.354700997,0.15672602,0.059236494,0.061111853,0
0.301598936,0.453178575,0.147051939,0.036844839,0.061325712,0
0.148333437,0.555205474,0.156780675,0.066608202,0.073072212,0
0.191249956,0.540546036,0.13507014,0.078065814,0.055068054,0
0.270516525,0.518690548,0.107678329,0.073704366,0.029410232,0
0.242838764,0.479127828,0.164498197,0.095703822,0.017831389,0
0.289715496,0.34266476,0.225239805,0.119405266,0.022974673,0
0.209112625,0.36234438,0.279025016,0.133149376,0.016368603,0
0.250397583,0.317031535,0.333070574,0.091008438,0.008491871,0
0.34584331,0.21267105,0.381636521,0.052807376,0.007041744,0
0.552771664,0.142699653,0.243100122,0.03642406,0.025004502,1
0.561129802,0.135182694,0.233482594,0.045038154,0.025166756,1
0.576014638,0.131160175,0.226242115,0.044721287,0.021861785,1
0.581700767,0.133100065,0.221540713,0.04381808,0.019840374,1
0.585416054,0.128081066,0.223950607,0.043994694,0.01855758,1
0.600293243,0.127518513,0.216911716,0.042671409,0.012605119,1
0.604149034,0.134740328,0.20730527,0.041442818,0.012362549,1
0.620434562,0.142501345,0.18318289,0.042567427,0.011313776,1
0.631817718,0.155063017,0.165498115,0.040792368,0.006828782,1
0.650381032,0.157753389,0.141163548,0.036092436,0.014609594,1
0.660032798,0.152967484,0.138468318,0.041252879,0.00727852,1
0.669684724,0.162224696,0.119889352,0.03301749,0.015183738,1
0.666668264,0.166390717,0.113336264,0.039460757,0.014143998,1
0.629171542,0.139298141,0.106271072,0.067089018,0.058170227,1
0.590383137,0.073044713,0.113814072,0.127767595,0.094990483,1
0.353393655,0.339692484,0.24811208,0.045035079,0.013766702,1
0.362282487,0.307165362,0.25688584,0.058932077,0.014734234,1
0.396060696,0.290536523,0.254910211,0.051104425,0.007388145,1
0.418437712,0.290624091,0.242018899,0.04704467,0.001874629,1
0.442431961,0.27770284,0.228966708,0.045985459,0.004913031,1
0.462225633,0.26761765,0.220115645,0.044915112,0.00512596,1
0.484685513,0.269648496,0.202457108,0.039088516,0.004120367,1
0.493329903,0.282696094,0.194644981,0.025119697,0.004209325,1
0.498582221,0.290250112,0.182153438,0.023579027,0.005435202,1
0.507039998,0.29053972,0.174109316,0.021624237,0.006686728,1
0.522955983,0.284365485,0.162291696,0.025305666,0.005081169,1
0.53921556,0.275636008,0.149257862,0.031740835,0.004149735,1
0.542609075,0.275725028,0.142541516,0.035723334,0.003401047,1
0.563721307,0.266370999,0.134147684,0.032980906,0.002779104,1
0.581740332,0.255235176,0.134820553,0.021240019,0.00696392,1
0.599642946,0.24680102,0.131340279,0.015994023,0.006221732,1
0.605910134,0.245750558,0.122684743,0.015648352,0.010006213,1
0.630126988,0.229799318,0.114857795,0.020506467,0.004709432,1
0.652115499,0.213889402,0.104563291,0.02518951,0.004242298,1
0.677893654,0.196813719,0.09506051,0.023074918,0.007157199,1
0.651822436,0.094842724,0.057364115,0.049867185,0.146103539,1
0.35191574,0.369871202,0.237900224,0.025665606,0.014647228,1
0.342295582,0.36314884,0.252351392,0.025459165,0.01674502,1
0.348155899,0.355139821,0.24479808,0.037622351,0.014283849,1
0.368147396,0.340202228,0.234558868,0.04539397,0.011697537,1
0.393438511,0.329087155,0.227566286,0.03784645,0.012061597,1
0.420621894,0.307203557,0.22047425,0.041359874,0.010340424,1
0.428700381,0.308831492,0.213890975,0.042394178,0.006182975,1
0.427291426,0.330303056,0.198125474,0.040644188,0.003635857,1
0.4228557,0.345530243,0.186162281,0.039194063,0.006257713,1
0.412918807,0.365574432,0.172496863,0.041033637,0.007976261,1
0.409076214,0.38914712,0.160449246,0.035032972,0.006294447,1
0.403900957,0.401484096,0.155316779,0.032104627,0.007193541,1
0.421081417,0.383034789,0.153913898,0.036926807,0.00504309,1
0.442803912,0.356786004,0.160170178,0.037621976,0.00261793,1
0.474693143,0.334680093,0.146699847,0.039930177,0.00399674,1
0.488818728,0.309850811,0.145193613,0.041795233,0.014341616,1
0.516439316,0.308707222,0.134913897,0.03376777,0.006171794,1
0.533991546,0.294776058,0.128714468,0.037605275,0.004912653,1
0.577774606,0.257235201,0.127278656,0.029892474,0.007819064,1
0.605848962,0.114607049,0.106619903,0.086804908,0.086119178,1
0.303939713,0.342036944,0.262613338,0.077995241,0.013414764,1
0.323572522,0.302049601,0.2853559,0.072918403,0.016103574,1
0.367538949,0.282589274,0.283191782,0.054468511,0.012211484,1
0.395878361,0.276625315,0.283496267,0.036376798,0.007623259,1
0.431212784,0.25973836,0.265801483,0.034794823,0.008452549,1
0.478639116,0.212352385,0.258422744,0.039122634,0.011463121,1
0.502120607,0.199470117,0.241139804,0.047082307,0.010187165,1
0.510124387,0.214297405,0.217884816,0.049945432,0.007747959,1
0.51055143,0.228656286,0.20204659,0.050665151,0.008080543,1
0.522755749,0.234116837,0.189493743,0.048314524,0.005319147,1
0.528583284,0.245419476,0.172128696,0.048025371,0.005843173,1
0.523964833,0.264586252,0.165445939,0.041261777,0.004741199,1
0.536648369,0.265987466,0.159738024,0.032685707,0.004940434,1
0.552507533,0.261043268,0.156323222,0.027070085,0.003055892,1
0.578838571,0.24429917,0.15031838,0.022719146,0.003824733,1
0.580281792,0.250993577,0.13999488400000001,0.022200366,0.006529381,1
0.594295719,0.251213566,0.122783896,0.026475875,0.005230945,1
0.611956259,0.242933606,0.114500018,0.023827797,0.006782321,1
0.632294652,0.23512326,0.106660895,0.016801039,0.009120154,1
0.648250495,0.230951834,0.099352928,0.014064943,0.0073798,1
0.671748976,0.120673629,0.113701437,0.039207632,0.054668325,1
0.338369308,0.346551711,0.226012855,0.073343606,0.01572252,1
0.375358257,0.315698796,0.227028799,0.06779574,0.014118408,1
0.433495623,0.278038064,0.225479571,0.056604597,0.006382146,1
0.477965358,0.256382748,0.213595747,0.048263471,0.003792676,1
0.511539082,0.234296621,0.204139833,0.046278989,0.003745475,1
0.55169047,0.203482787,0.195706683,0.045811546,0.003308514,1
0.586110014,0.174435595,0.184285349,0.048347581,0.006821462,1
0.595249883,0.172264894,0.17093397,0.054465153,0.0070861,1
0.593070529,0.183468253,0.157866143,0.055577747,0.010017329,1
0.597128168,0.190438826,0.15013179199999999,0.053522255,0.008778959,1
0.600371886,0.194923299,0.147414729,0.051940216,0.005349871,1
0.60967244,0.196578696,0.139914904,0.048634151,0.005199808,1
0.616890933,0.193432087,0.136881118,0.04872852,0.004067342,1
0.621618095,0.194026864,0.132715624,0.046975697,0.00466372,1
0.630652313,0.191803491,0.127337689,0.042857328,0.007349181,1
0.65326445,0.183387978,0.120579077,0.039245193,0.003523302,1
0.659793733,0.197038636,0.106603708,0.033008329,0.003555595,1
0.685671301,0.18213222,0.096478593,0.033555833,0.002162053,1
0.700198376,0.178485096,0.086247219,0.032724146,0.002345164,1
0.714266554,0.174678121,0.075921556,0.032341857,0.002791912,1
0.726227178,0.176222088,0.070853461,0.018235243,0.008462029,1
0.743930925,0.174695599,0.064307294,0.008968417,0.008097766,1
0.760586657,0.166366979,0.060993319,0.004427846,0.007625199,1
0.770101476,0.159924423,0.058247649,0.006310309,0.005416144,1
0.812799082,0.08099989,0.052633591,0.033756984,0.019810454,1
0.35417327,0.335461991,0.193301083,0.105029259,0.012034397,1
0.391427822,0.32019555,0.188734524,0.090818014,0.008824089,1
0.454141274,0.287886486,0.182557232,0.066225684,0.009189323,1
0.500597092,0.265225244,0.172466714,0.052451456,0.009259494,1
0.526482703,0.25424647,0.16447746,0.045208953,0.009584413,1
0.556269652,0.234532062,0.155907912,0.045482426,0.007807948,1
0.588467671,0.199201414,0.15207585,0.052085241,0.008169825,1
0.627778997,0.158440154,0.14509754,0.06013766,0.008545649,1
0.653323004,0.132933961,0.13925502,0.067294624,0.00719339,1
0.654641051,0.126519565,0.140284297,0.072567212,0.005987876,1
0.653479554,0.133302117,0.135474142,0.073380986,0.004363201,1
0.656667796,0.134627856,0.132417791,0.071784562,0.004501996,1
0.659926857,0.135981924,0.129828383,0.069250195,0.005012641,1
0.664476368,0.135588156,0.127674578,0.066418128,0.005842769,1
0.66418979,0.143118663,0.122143223,0.06543667,0.005111655,1
0.664767358,0.149700403,0.115445897,0.063693477,0.006392864,1
0.669714794,0.157094713,0.104459033,0.059553331,0.00917813,1
0.684734295,0.1601164,0.093324524,0.052720653,0.009104128,1
0.697063898,0.159801529,0.087906309,0.049784531,0.005443733,1
0.709037023,0.160538755,0.080038931,0.045356032,0.005029258,1
0.70698959,0.168724882,0.074231814,0.044542035,0.00551168,1
0.719385518,0.173613759,0.066949721,0.0263559,0.013695102,1
0.728662242,0.174384473,0.063097918,0.026163161,0.007692206,1
0.741431974,0.168936185,0.064111987,0.019072068,0.006447787,1
0.755302053,0.165607518,0.055406579,0.014335694,0.009348156,1
0.746605431,0.165761855,0.057966675,0.01748728,0.012178759,1
0.589506567,0.127802132,0.141638626,0.064682846,0.076369828,1
0.274740279,0.360891163,0.260291067,0.098634345,0.005443146,1
0.328911912,0.311296694,0.258098799,0.093014511,0.008678083,1
0.394073853,0.26920927100000003,0.247930965,0.075922761,0.012863149,1
0.442516416,0.244412644,0.230086042,0.070491362,0.012493538,1
0.485712597,0.221725399,0.21239924,0.066850468,0.013312296,1
0.536573527,0.178946742,0.197710105,0.071343015,0.015426611,1
0.584487588,0.138397848,0.185421805,0.07549029,0.016202469,1
0.608306284,0.128011058,0.170625903,0.0807653,0.012291455,1
0.609221471,0.143358096,0.155346086,0.081906518,0.01016783,1
0.612640823,0.155420697,0.144104469,0.083556055,0.004277957,1
0.617937574,0.161652942,0.13758632,0.079518155,0.003305009,1
0.624891227,0.166154911,0.128931949,0.076130121,0.003891792,1
0.627596566,0.173216654,0.124996618,0.06836785,0.005822313,1
0.632730359,0.175950392,0.121921748,0.063939995,0.005457505,1
0.639755359,0.174005553,0.120039743,0.060759308,0.005440038,1
0.651549203,0.174627687,0.107623641,0.058440383,0.007759086,1
0.666615547,0.174513666,0.093681547,0.056462032,0.008727209,1
0.678019549,0.17822694,0.083567315,0.050979284,0.009206912,1
0.693925696,0.173618298,0.07762205,0.045593528,0.009240428,1
0.711487838,0.173995092,0.066748962,0.039874226,0.007893882,1
0.719357127,0.17188153,0.061805747,0.035551125,0.011404471,1
0.727388954,0.178732454,0.05522624,0.029276023,0.00937633,1
0.744454949,0.172716487,0.054888315,0.017481081,0.010459168,1
0.787114505,0.08881933,0.046511256,0.038464316,0.039090594,1
0.26265292,0.362817941,0.25947895,0.101676903,0.013373287,1
